date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita
44034,Izard County,Arkansas,9538,29,1,0.00304047,0.000104844
44034,Jackson County,Arkansas,60485,47,1,0.000777052,0.0000165
44034,Jefferson County,Arkansas,16930,1069,32,0.063142351,0.001890136
44034,Johnson County,Arkansas,9980,515,0,0.051603206,0
44034,Lafayette County,Arkansas,28669,41,2,0.001430116,0.0000698
44034,Lawrence County,Arkansas,48434,148,9,0.003055705,0.00018582
44034,Lee County,Arkansas,28298,867,6,0.030638208,0.000212029
44034,Lincoln County,Arkansas,7996,1132,11,0.141570785,0.001375688
44034,Little River County,Arkansas,7996,72,1,0.009004502,0.000125063
44034,Logan County,Arkansas,7996,112,0,0.014007004,0
44034,Lonoke County,Arkansas,14464,276,2,0.019081858,0.000138274
44034,Madison County,Arkansas,28120,238,1,0.008463727,0.0000356
44034,Marion County,Arkansas,8742,17,0,0.001944635,0
44034,Miller County,Arkansas,6125,368,2,0.060081633,0.000326531
44034,Mississippi County,Arkansas,6125,489,7,0.079836735,0.001142857
44034,Monroe County,Arkansas,26424,36,0,0.001362398,0
44034,Montgomery County,Arkansas,9123,16,0,0.001753809,0
44034,Nevada County,Arkansas,189885,117,8,0.000616162,0.0000421
44034,Newton County,Arkansas,99958,18,0,0.000180076,0
44034,Ouachita County,Arkansas,14899,55,1,0.003691523,0.0000671
44034,Perry County,Arkansas,22350,39,0,0.001744966,0
44034,Phillips County,Arkansas,22350,219,6,0.009798658,0.000268456
44034,Pike County,Arkansas,16430,43,0,0.002617164,0
44034,Poinsett County,Arkansas,16430,109,3,0.006634206,0.000182593
44034,Polk County,Arkansas,16430,106,0,0.006451613,0
44034,Pope County,Arkansas,4470,937,5,0.209619687,0.001118568
44034,Prairie County,Arkansas,4470,52,0,0.01163311,0
44034,Pulaski County,Arkansas,6161,3923,69,0.636747281,0.011199481
44034,Randolph County,Arkansas,25414,115,2,0.004525065,0.0000787
44034,Saline County,Arkansas,17457,637,3,0.03648966,0.000171851
44034,Scott County,Arkansas,3461,21,0,0.006067611,0
44034,Searcy County,Arkansas,16921,20,0,0.001181963,0
44034,Sebastian County,Arkansas,16921,1214,11,0.071745169,0.00065008
44034,Sevier County,Arkansas,16921,880,9,0.052006383,0.000531883
44034,Sharp County,Arkansas,3378,83,5,0.024570752,0.001480166
44034,St. Francis County,Arkansas,8490,968,3,0.11401649,0.000353357
44034,Stone County,Arkansas,1143,37,1,0.032370954,0.000874891
44034,Union County,Arkansas,9208,335,14,0.036381407,0.001520417
44034,Unknown County,Arkansas,9208,1266,0,0.13748914,0
44034,Van Buren County,Arkansas,24254,40,2,0.001649213,0.0000825
44034,Washington County,Arkansas,24254,5350,39,0.220582172,0.001607982
44034,White County,Arkansas,24496,182,2,0.007429784,0.0000816
44034,Woodruff County,Arkansas,7208,17,0,0.002358491,0
44034,Yell County,Arkansas,7208,928,14,0.128745838,0.001942286
44034,Alameda County,California,#N/A,9664,171,#N/A,#N/A
44034,Alpine County,California,#N/A,2,0,#N/A,#N/A
44034,Amador County,California,#N/A,63,0,#N/A,#N/A
44034,Butte County,California,23316,683,5,0.029293189,0.000214445
44034,Calaveras County,California,23655,96,1,0.004058339,0.0000423
44034,Colusa County,California,124053,242,2,0.001950779,0.0000161
44034,Contra Costa County,California,124053,6210,102,0.050059249,0.000822229
44034,Del Norte County,California,691893,79,0,0.00011418,0
44034,El Dorado County,California,52250,486,1,0.009301435,0.0000191
44034,Fresno County,California,22084,11412,104,0.516754211,0.004709292
44034,Glenn County,California,3082,229,0,0.074302401,0
44034,Humboldt County,California,139900,200,4,0.001429593,0.0000286
44034,Imperial County,California,139900,8799,164,0.062894925,0.001172266
44034,Inyo County,California,139900,38,1,0.000271623,0.00000715
44034,Kern County,California,28669,11998,115,0.41850082,0.004011301
44034,Kings County,California,28669,3600,45,0.125571174,0.00156964
44034,Lake County,California,28669,157,1,0.005476298,0.0000349
44034,Lassen County,California,10078,515,0,0.051101409,0
44034,Los Angeles County,California,14464,164870,4213,11.39864491,0.291274889
44034,Madera County,California,14740,1530,16,0.103799186,0.001085482
44034,Marin County,California,28120,4490,40,0.159672831,0.001422475
44034,Mariposa County,California,8742,41,1,0.004690002,0.00011439
44034,Mendocino County,California,8742,227,3,0.025966598,0.000343171
44034,Merced County,California,8742,2994,26,0.342484557,0.002974148
44034,Mono County,California,23498,91,1,0.00387267,0.0000426
44034,Monterey County,California,26424,3545,21,0.134158341,0.000794732
44034,Napa County,California,189885,686,7,0.003612713,0.0000369
44034,Nevada County,California,189885,242,1,0.001274456,0.00000527
44034,Orange County,California,14899,31743,521,2.130545674,0.03496879
44034,Placer County,California,16430,1479,12,0.090018259,0.000730371
44034,Plumas County,California,16430,19,0,0.001156421,0
44034,Riverside County,California,17457,32231,617,1.846308071,0.035343988
44034,Sacramento County,California,17457,7970,96,0.456550381,0.005499227
44034,San Benito County,California,8865,494,2,0.05572476,0.000225606
44034,San Bernardino County,California,8865,25775,337,2.90750141,0.038014664
44034,San Diego County,California,8865,25170,505,2.839255499,0.056965595
44034,San Francisco County,California,8865,5462,53,0.616130852,0.005978567
44034,San Joaquin County,California,26384,9595,98,0.363667374,0.003714372
44034,San Luis Obispo County,California,26384,1393,7,0.05279715,0.000265312
44034,San Mateo County,California,26384,4776,114,0.181018799,0.0043208
44034,Santa Barbara County,California,6131,5422,32,0.88435818,0.005219377
44034,Santa Clara County,California,6131,8321,181,1.357201109,0.029522101
44034,Santa Cruz County,California,6131,848,3,0.138313489,0.000489317
44034,Shasta County,California,3378,268,7,0.079336886,0.002072232
44034,Sierra County,California,3034,1,0,0.000329598,0
44034,Siskiyou County,California,3034,53,0,0.017468688,0
44034,Solano County,California,209714,2987,35,0.014243207,0.000166894
44034,Sonoma County,California,8490,2241,22,0.263957597,0.002591284
44034,Stanislaus County,California,8490,6984,77,0.822614841,0.009069494
44034,Sutter County,California,1490,567,4,0.380536913,0.002684564
44034,Tehama County,California,131506,150,1,0.001140632,0.0000076
44034,Trinity County,California,16895,3,0,0.000177567,0
44034,Tulare County,California,7141,7603,168,1.064696821,0.023526117
44034,Tuolumne County,California,7141,109,0,0.015263969,0
44034,Ventura County,California,24254,6131,63,0.252783046,0.00259751
44034,Yolo County,California,7208,1225,35,0.169950055,0.004855716
44034,Yuba County,California,7208,319,3,0.044256382,0.000416204
44034,Adams County,Colorado,#N/A,5248,164,#N/A,#N/A
44034,Alamosa County,Colorado,#N/A,214,7,#N/A,#N/A
44034,Arapahoe County,Colorado,71518,6197,352,0.086649515,0.004921838
44034,Archuleta County,Colorado,71518,24,0,0.00033558,0
44034,Baca County,Colorado,71518,14,0,0.000195755,0
44034,Bent County,Colorado,17634,5,0,0.000283543,0
44034,Boulder County,Colorado,13063,1702,74,0.130291663,0.005664855
44034,Broomfield County,Colorado,16243,371,32,0.022840608,0.001970079
44034,Chaffee County,Colorado,63942,220,19,0.003440618,0.000297144
44034,Cheyenne County,Colorado,214346,7,0,0.0000327,0
44034,Clear Creek County,Colorado,259424,24,1,0.0000925,0.00000385
44034,Conejos County,Colorado,124053,21,0,0.000169282,0
44034,Costilla County,Colorado,17212,22,0,0.001278178,0
44034,Crowley County,Colorado,23439,73,1,0.003114467,0.0000427
44034,Custer County,Colorado,23439,10,0,0.000426639,0
44034,Delta County,Colorado,691893,92,1,0.000132969,0.00000145
44034,Denver County,Colorado,691893,8650,402,0.012501933,0.000581015
44034,Dolores County,Colorado,21796,2,0,0.0000918,0
44034,Douglas County,Colorado,132403,1410,54,0.010649306,0.000407846
44034,Eagle County,Colorado,132403,884,9,0.006676586,0.000068
44034,El Paso County,Colorado,52250,3819,123,0.073090909,0.002354067
44034,Elbert County,Colorado,20166,75,2,0.003719131,0.0000992
44034,Fremont County,Colorado,22084,82,0,0.003713095,0
44034,Garfield County,Colorado,920581,561,4,0.000609398,0.00000435
44034,Gilpin County,Colorado,28292,13,0,0.000459494,0
44034,Grand County,Colorado,25011,39,1,0.001559314,0.00004
44034,Gunnison County,Colorado,15994,216,6,0.013505064,0.000375141
44034,Hinsdale County,Colorado,203922,3,0,0.0000147,0
44034,Huerfano County,Colorado,139900,5,1,0.0000357,0.00000715
44034,Jackson County,Colorado,60485,8,0,0.000132264,0
44034,Jefferson County,Colorado,16930,3395,219,0.200531601,0.012935617
44034,Kit Carson County,Colorado,28669,36,3,0.001255712,0.000104643
44034,La Plata County,Colorado,28669,174,2,0.006069273,0.0000698
44034,Lake County,Colorado,28669,60,0,0.002092853,0
44034,Larimer County,Colorado,10078,1158,32,0.114903751,0.003175233
44034,Las Animas County,Colorado,10078,11,0,0.001091486,0
44034,Lincoln County,Colorado,7996,6,0,0.000750375,0
44034,Logan County,Colorado,7996,643,5,0.080415208,0.000625313
44034,Mesa County,Colorado,21992,199,0,0.009048745,0
44034,Mineral County,Colorado,6125,17,0,0.00277551,0
44034,Moffat County,Colorado,23498,20,1,0.000851136,0.0000426
44034,Montezuma County,Colorado,26424,91,4,0.003443839,0.000151378
44034,Montrose County,Colorado,9123,245,13,0.026855201,0.00142497
44034,Morgan County,Colorado,17868,666,46,0.037273338,0.002574435
44034,Otero County,Colorado,14899,30,2,0.002013558,0.000134237
44034,Ouray County,Colorado,14899,12,1,0.000805423,0.0000671
44034,Park County,Colorado,53497,35,1,0.000654242,0.0000187
44034,Phillips County,Colorado,22350,17,0,0.000760626,0
44034,Pitkin County,Colorado,16430,162,2,0.009860012,0.000121729
44034,Prowers County,Colorado,4470,45,0,0.010067114,0
44034,Pueblo County,Colorado,4470,535,33,0.119686801,0.00738255
44034,Rio Blanco County,Colorado,17457,6,0,0.000343702,0
44034,Rio Grande County,Colorado,17457,84,2,0.004811823,0.000114567
44034,Routt County,Colorado,17457,93,6,0.005327376,0.000343702
44034,Saguache County,Colorado,17457,106,2,0.006072063,0.000114567
44034,San Juan County,Colorado,26384,2,0,0.0000758,0
44034,San Miguel County,Colorado,26384,69,0,0.002615221,0
44034,Sedgwick County,Colorado,16921,11,0,0.00065008,0
44034,Summit County,Colorado,1490,311,4,0.208724832,0.002684564
44034,Teller County,Colorado,131506,87,2,0.000661567,0.0000152
44034,Washington County,Colorado,24254,46,0,0.001896594,0
44034,Weld County,Colorado,9154,3308,139,0.361372078,0.015184619
44034,Yuma County,Colorado,7208,56,0,0.007769145,0
44034,Fairfield County,Connecticut,11000,17164,1399,1.560363636,0.127181818
44034,Hartford County,Connecticut,25213,12147,1407,0.481775275,0.055804545
44034,Litchfield County,Connecticut,7996,1530,138,0.191345673,0.017258629
44034,Middlesex County,Connecticut,21992,1362,188,0.061931611,0.008548563
44034,New Haven County,Connecticut,189885,12825,1092,0.06754088,0.005750849
44034,New London County,Connecticut,189885,1364,102,0.007183295,0.000537167
44034,Tolland County,Connecticut,32334,946,65,0.029257129,0.002010268
44034,Unknown County,Connecticut,9208,230,0,0.02497828,0
44034,Windham County,Connecticut,24496,655,15,0.026739059,0.000612345
44034,Kent County,Delaware,28669,2025,96,0.070633786,0.003348565
44034,New Castle County,Delaware,189885,6231,252,0.032814598,0.001327119
44034,Sussex County,Delaware,1490,5375,179,3.60738255,0.120134228
44034,Unknown County,Delaware,9208,161,0,0.017484796,0
44034,District of Columbia County,District of Columbia,691893,11529,580,0.016662981,0.00083828
44034,Alachua County,Florida,#N/A,2809,15,#N/A,#N/A
44034,Baker County,Florida,71518,250,4,0.003495623,0.0000559
44034,Bay County,Florida,100157,2269,13,0.022654433,0.000129796
44034,Bradford County,Florida,13063,205,2,0.015693179,0.000153104
44034,Brevard County,Florida,18411,4561,58,0.247732334,0.003150291
44034,Broward County,Florida,16243,43747,529,2.69328326,0.032567875
44034,Calhoun County,Florida,6694,230,7,0.034359128,0.001045713
44034,Charlotte County,Florida,63942,1536,82,0.02402177,0.001282412
44034,Citrus County,Florida,214346,911,18,0.004250138,0.000084
44034,Clay County,Florida,3183,2249,44,0.706566133,0.013823437
44034,Collier County,Florida,42356,8249,114,0.19475399,0.002691472
44034,Columbia County,Florida,124053,1523,6,0.012277011,0.0000484
44034,DeSoto County,Florida,691893,1112,14,0.001607185,0.0000202
44034,Dixie County,Florida,691893,203,4,0.000293398,0.00000578
44034,Duval County,Florida,132403,17979,108,0.135789975,0.000815691
44034,Escambia County,Florida,22598,6302,63,0.278874237,0.002787857
44034,Flagler County,Florida,106567,696,7,0.006531102,0.0000657
44034,Franklin County,Florida,22084,81,1,0.003667814,0.0000453
44034,Gadsden County,Florida,920581,956,12,0.001038475,0.000013
44034,Gilchrist County,Florida,920581,277,0,0.000300897,0
44034,Glades County,Florida,28292,289,2,0.010214902,0.0000707
44034,Gulf County,Florida,15994,205,0,0.012817306,0
44034,Hamilton County,Florida,179684,523,2,0.002910665,0.0000111
44034,Hardee County,Florida,28780,726,4,0.025225851,0.000138985
44034,Hendry County,Florida,11834,1427,32,0.120584756,0.002704073
44034,Hernando County,Florida,203922,1273,16,0.006242583,0.0000785
44034,Highlands County,Florida,203922,876,16,0.00429576,0.0000785
44034,Hillsborough County,Florida,203922,24891,260,0.122061376,0.001274997
44034,Holmes County,Florida,203922,331,1,0.00162317,0.0000049
44034,Indian River County,Florida,139900,1729,28,0.012358828,0.000200143
44034,Jackson County,Florida,60485,916,15,0.015144251,0.000247995
44034,Jefferson County,Florida,16930,122,5,0.007206143,0.000295334
44034,Lafayette County,Florida,28669,74,0,0.002581185,0
44034,Lake County,Florida,28669,3594,36,0.125361889,0.001255712
44034,Lee County,Florida,28298,13394,245,0.473319669,0.008657856
44034,Leon County,Florida,28298,3318,13,0.117252103,0.000459396
44034,Levy County,Florida,28298,414,2,0.014630009,0.0000707
44034,Liberty County,Florida,63453,320,2,0.005043103,0.0000315
44034,Madison County,Florida,28120,492,4,0.017496444,0.000142248
44034,Manatee County,Florida,28120,7078,149,0.25170697,0.00529872
44034,Marion County,Florida,8742,2826,35,0.323266987,0.00400366
44034,Martin County,Florida,8742,3250,54,0.371768474,0.006177076
44034,Miami-Dade County,Florida,21992,92344,1342,4.198981448,0.06102219
44034,Monroe County,Florida,26424,978,6,0.037011807,0.000227066
44034,Nassau County,Florida,189885,838,7,0.004413197,0.0000369
44034,Okaloosa County,Florida,14899,2103,16,0.141150413,0.001073898
44034,Okeechobee County,Florida,14899,694,2,0.046580307,0.000134237
44034,Orange County,Florida,14899,24699,137,1.657762266,0.009195248
44034,Osceola County,Florida,14899,6687,43,0.448822069,0.0028861
44034,Palm Beach County,Florida,53497,27504,709,0.514122287,0.01325308
44034,Pasco County,Florida,53497,5260,59,0.09832327,0.001102866
44034,Pinellas County,Florida,16430,14191,342,0.863724893,0.020815581
44034,Polk County,Florida,16430,10309,200,0.627449787,0.012172855
44034,Putnam County,Florida,6006,1050,11,0.174825175,0.001831502
44034,Santa Rosa County,Florida,6131,2090,18,0.340890556,0.0029359
44034,Sarasota County,Florida,6131,4567,109,0.744902952,0.017778503
44034,Seminole County,Florida,16921,5633,51,0.332899947,0.003014006
44034,St. Johns County,Florida,8490,2670,17,0.314487633,0.002002356
44034,St. Lucie County,Florida,8490,3896,87,0.458892815,0.01024735
44034,Sumter County,Florida,1490,881,21,0.591275168,0.01409396
44034,Suwannee County,Florida,4128,934,26,0.22625969,0.00629845
44034,Taylor County,Florida,131506,226,2,0.001718553,0.0000152
44034,Union County,Florida,9208,161,3,0.017484796,0.000325804
44034,Unknown County,Florida,9208,420,0,0.045612511,0
44034,Volusia County,Florida,24254,5657,89,0.233239878,0.003669498
44034,Wakulla County,Florida,24254,341,1,0.014059537,0.0000412
44034,Walton County,Florida,24254,898,11,0.037024821,0.000453533
44034,Washington County,Florida,24254,367,13,0.015131525,0.000535994
44034,Appling County,Georgia,71518,455,16,0.006362035,0.00022372
44034,Atkinson County,Georgia,71518,246,2,0.003439694,0.000028
44034,Bacon County,Georgia,71518,355,5,0.004963785,0.0000699
44034,Baker County,Georgia,71518,46,3,0.000643195,0.0000419
44034,Baldwin County,Georgia,45720,770,37,0.016841645,0.000809274
44034,Banks County,Georgia,18395,196,3,0.010655069,0.000163088
44034,Barrow County,Georgia,69367,817,31,0.011777935,0.000446898
44034,Bartow County,Georgia,100157,1214,50,0.01212097,0.000499216
44034,Ben Hill County,Georgia,17634,284,1,0.016105251,0.0000567
44034,Berrien County,Georgia,19286,205,0,0.010629472,0
44034,Bibb County,Georgia,155547,2390,47,0.015365131,0.000302159
44034,Bleckley County,Georgia,13063,103,1,0.007884866,0.0000766
44034,Brantley County,Georgia,18411,181,3,0.009831079,0.000162946
44034,Brooks County,Georgia,16243,293,12,0.01803854,0.00073878
44034,Bryan County,Georgia,30233,396,6,0.01309827,0.000198459
44034,Bulloch County,Georgia,70217,834,8,0.011877466,0.000113933
44034,Burke County,Georgia,23316,270,7,0.011580031,0.000300223
44034,Butts County,Georgia,23655,379,36,0.016021983,0.001521877
44034,Calhoun County,Georgia,6694,178,6,0.026590977,0.000896325
44034,Camden County,Georgia,50513,423,3,0.008374082,0.0000594
44034,Candler County,Georgia,10998,143,1,0.013002364,0.0000909
44034,Carroll County,Georgia,110527,1414,42,0.012793254,0.000379998
44034,Catoosa County,Georgia,63942,423,8,0.00661537,0.000125113
44034,Charlton County,Georgia,12171,207,2,0.017007641,0.000164325
44034,Chatham County,Georgia,265128,3723,43,0.014042274,0.000162186
44034,Chattahoochee County,Georgia,11267,504,1,0.044732404,0.0000888
44034,Chattooga County,Georgia,26015,101,2,0.003882376,0.0000769
44034,Cherokee County,Georgia,214346,2267,50,0.010576358,0.000233268
44034,Clarke County,Georgia,116714,1306,15,0.011189746,0.000128519
44034,Clay County,Georgia,3183,68,2,0.021363494,0.000628338
44034,Clayton County,Georgia,259424,3630,88,0.013992537,0.000339213
44034,Clinch County,Georgia,6798,141,4,0.020741395,0.000588408
44034,Cobb County,Georgia,688078,8966,274,0.013030499,0.000398211
44034,Coffee County,Georgia,42356,1080,21,0.025498158,0.000495798
44034,Colquitt County,Georgia,45498,1377,20,0.030265067,0.00043958
44034,Columbia County,Georgia,124053,1323,17,0.010664796,0.000137038
44034,Cook County,Georgia,17212,301,5,0.017487799,0.000290495
44034,Coweta County,Georgia,127317,1056,17,0.008294258,0.000133525
44034,Crawford County,Georgia,12630,68,0,0.005384006,0
44034,Crisp County,Georgia,23439,340,13,0.014505738,0.000554631
44034,Dade County,Georgia,16633,89,1,0.005350809,0.0000601
44034,Dawson County,Georgia,22330,210,3,0.009404389,0.000134348
